id,key,value,type 
2418690462,highway,bus_stop,regular
2418690463,name,高新六路藏龙新天地站,regular
2418690463,highway,bus_stop,regular
2418690464,name,高新六路藏龙新天地站,regular
2418690464,highway,bus_stop,regular
2418690465,name,高新六路长咀社区站,regular
2418690465,highway,bus_stop,regular
2418690466,name,高新六路长咀社区站,regular
2418690466,highway,bus_stop,regular
2418716951,name,创业大道中有站,regular
2418716951,highway,bus_stop,regular
2418716952,name,创业大道中有站,regular
2418716952,highway,bus_stop,regular
2418716953,name,创业大道光谷佳园站,regular
2418716953,highway,bus_stop,regular
2418716954,name,创业大道光谷佳园站,regular
2418716954,highway,bus_stop,regular
2418716956,name,创业大道天普站,regular
2418716956,highway,bus_stop,regular
2418716957,name,创业大道天普站,regular
2418716957,highway,bus_stop,regular
2418716958,name,创业大道太子花园站,regular
2418716958,highway,bus_stop,regular
2418716959,name,创业大道太子花园站,regular
2418716959,highway,bus_stop,regular
2418716960,name,创业大道爱民站,regular
2418716960,highway,bus_stop,regular
2418716961,name,创业大道爱民站,regular
2418716961,highway,bus_stop,regular
2418716971,name,高新大道中国十五冶站,regular
2418716971,highway,bus_stop,regular
2418716972,name,高新大道中国十五冶站,regular
2418716972,highway,bus_stop,regular
2418716973,name,高新大道光谷一路站,regular
2418716973,highway,bus_stop,regular
2418716974,name,高新大道光谷一路站,regular
2418716974,highway,bus_stop,regular
2418716975,name,高新大道光谷七路站,regular
2418716975,highway,bus_stop,regular
2418716976,name,高新大道光谷七路站,regular
2418716976,highway,bus_stop,regular
2418716977,name,高新大道光谷三路站,regular
2418716977,highway,bus_stop,regular
2418716978,name,高新大道光谷三路站,regular
2418716978,highway,bus_stop,regular
2418716979,name,高新大道光谷五路站,regular
2418716979,highway,bus_stop,regular
2418716980,name,高新大道光谷五路站,regular
2418716980,highway,bus_stop,regular
2418716981,name,高新大道光谷八路站,regular
2418716981,highway,bus_stop,regular
2418716982,name,高新大道光谷八路站,regular
2418716982,highway,bus_stop,regular
2418716983,name,高新大道光谷四路站,regular
2418716983,highway,bus_stop,regular
2418716984,name,高新大道光谷四路站,regular
2418716984,highway,bus_stop,regular
2418716985,name,高新大道前徐村站,regular
2418716985,highway,bus_stop,regular
2418716986,name,高新大道前徐村站,regular
2418716986,highway,bus_stop,regular
2418716987,name,高新大道加速园区站,regular
2418716987,highway,bus_stop,regular
2418716988,name,高新大道加速园区站,regular
2418716988,highway,bus_stop,regular
2418716989,name,高新大道城铁站,regular
2418716989,highway,bus_stop,regular
2418716990,name,高新大道城铁站,regular
2418716990,highway,bus_stop,regular
2418716991,name,高新大道大湾站,regular
2418716991,highway,bus_stop,regular
2418716992,name,高新大道大湾站,regular
2418716992,highway,bus_stop,regular
2418716993,name,高新大道教育中路站,regular
2418716993,highway,bus_stop,regular
2418716994,name,高新大道教育中路站,regular
2418716994,highway,bus_stop,regular
2418716995,name,高新大道罗庄站,regular
2418716995,highway,bus_stop,regular
2418716996,name,高新大道罗庄站,regular
2418716996,highway,bus_stop,regular
2418716997,name,高新大道胜利水库站,regular
2418716997,highway,bus_stop,regular
2418716998,name,高新大道胜利水库站,regular
2418716998,highway,bus_stop,regular
2418750177,name,光谷生物城,regular
2418750177,place,locality,regular
2419491407,name,武汉体育学院运动学校,regular
2419491407,amenity,school,regular
2419545052,highway,construction,regular
2419545068,highway,construction,regular
2419570697,name,佛祖岭产业园,regular
2419570697,place,locality,regular
2419570698,name,富士康产业园,regular
2419570698,place,locality,regular
2419570699,name,武汉商贸职业学院,regular
2419570699,amenity,college,regular
2419570700,name,武汉市光谷第三小学,regular
2419570700,amenity,school,regular
2419570701,name,武汉市光谷第二高级中学,regular
2419570701,amenity,school,regular
2419598109,name,武汉市交通学校,regular
2419598109,amenity,school,regular
2419631374,name,武汉工程大学继续教育学院,regular
2419631374,amenity,college,regular
2419631375,name,武汉思远IT教育,regular
2419631375,amenity,school,regular
2419631376,name,流芳产业园,regular
2419631376,place,locality,regular
2419631583,brand,大世界加油中心,regular
2419631583,amenity,fuel,regular
2419759309,name,凤凰山产业园,regular
2419759309,place,locality,regular
2420716146,name,江夏职业技术学院,regular
2420716146,amenity,college,regular
2430028486,name,二龙村,regular
2430028486,place,village,regular
2430028487,name,何桥村,regular
2430028487,place,village,regular
2430028488,name,升华村,regular
2430028488,place,village,regular
2430028489,name,新胡村,regular
2430028489,place,village,regular
2430028490,name,江王村,regular
2430028490,place,village,regular
2430028491,name,玉屏村,regular
2430028491,place,village,regular
2430028492,name,王店村,regular
2430028492,place,village,regular
2430028493,name,福利村,regular
2430028493,place,village,regular
2430028494,name,红旗村,regular
2430028494,place,village,regular
2430030619,name,营泉村,regular
2430030619,place,village,regular
2430030620,name,覃庙村,regular
2430030620,place,village,regular
2430030621,name,高峰村,regular
2430030621,place,village,regular
2430030622,name,魏集村,regular
2430030622,place,village,regular
2430030623,name,龙泉社区,regular
2430030623,place,village,regular
2430052282,name,龙泉山楚王陵,regular
2430052282,tourism,viewpoint,regular
2436038628,amenity,bar,regular
2438341069,name,野芷湖西路马湖站,regular
2438341069,highway,bus_stop,regular
2438341069,shelter,no,regular
2438751562,name,东山公交场站,regular
2438751562,highway,bus_stop,regular
2438751563,name,东山公交场站,regular
2438751563,highway,bus_stop,regular
2438751564,name,茅店山东路华夏学院站,regular
2438751564,highway,bus_stop,regular
2438751565,name,茅店山东路华夏学院站,regular
2438751565,highway,bus_stop,regular
2438751566,name,茅店山中路站,regular
2438751566,highway,bus_stop,regular
2438751567,name,茅店山中路站,regular
2438751567,highway,bus_stop,regular
2438783698,name,喻家湖路华工东北门站,regular
2438783698,highway,bus_stop,regular
2438783702,name,喻家湖路华工东北门站,regular
2438783702,highway,bus_stop,regular
2438783705,name,喻家湖路喻家湾站,regular
2438783705,highway,bus_stop,regular
2438783711,name,喻家湖路喻家湾站,regular
2438783711,highway,bus_stop,regular
2438783714,name,喻家湖路黄家店站,regular
2438783714,highway,bus_stop,regular
2438783718,name,喻家湖路黄家店站,regular
2438783718,highway,bus_stop,regular
2438783722,name,植物园路小李村站,regular
2438783722,highway,bus_stop,regular
2438783726,name,植物园路小李村站,regular
2438783726,highway,bus_stop,regular
2438783729,name,沿湖大道九女墩站,regular
2438783729,highway,bus_stop,regular
2438783734,name,沿湖大道九女墩站,regular
2438783734,highway,bus_stop,regular
2438783740,name,沿湖大道梨园站,regular
2438783740,highway,bus_stop,regular
2438783746,name,鲁磨路毕阁山站,regular
2438783746,highway,bus_stop,regular
2438783752,name,鲁磨路毕阁山站,regular
2438783752,highway,bus_stop,regular
2438783757,name,鲁磨路地质大学站,regular
2438783757,highway,bus_stop,regular
2438783760,name,鲁磨路地质大学站,regular
2438783760,highway,bus_stop,regular
2438816785,name,南湖大道东山头站,regular
2438816785,highway,bus_stop,regular
2438816793,name,南湖大道东山头站,regular
2438816793,highway,bus_stop,regular
2438816799,name,南湖大道刘家村站,regular
2438816799,highway,bus_stop,regular
2438816803,name,南湖大道刘家村站,regular
2438816803,highway,bus_stop,regular
2438816807,name,滨湖路滨湖西路站,regular
2438816807,highway,bus_stop,regular
2438816814,name,滨湖路滨湖西路站,regular
2438816814,highway,bus_stop,regular
2438921206,name,光谷三路九夫村站,regular
2438921206,highway,bus_stop,regular
2438921210,name,光谷三路九夫村站,regular
2438921210,highway,bus_stop,regular
2438921213,name,楚天名山,regular
2438921213,highway,bus_stop,regular
2438921216,name,龙泉大道灵泉寺站,regular
2438921216,highway,bus_stop,regular
2438921220,name,龙泉大道灵泉寺站,regular
2438921220,highway,bus_stop,regular
2438921223,name,龙泉大道福利院站,regular
2438921223,highway,bus_stop,regular
2438921226,name,龙泉大道福利院站,regular
2438921226,highway,bus_stop,regular
2439221981,name,何头咀村,regular
2439221981,place,village,regular
2439221985,name,吴泗村,regular
2439221985,place,village,regular
2439221988,name,大屋陈村,regular
2439221988,place,village,regular
2439221991,name,大屋陈社区,regular
2439221991,place,village,regular
2439221993,name,张家湾村,regular
2439221993,place,village,regular
2439221994,name,方家咀村,regular
2439221994,place,village,regular
2439221995,name,星火村,regular
2439221995,place,village,regular
2439221996,name,檀树岭村,regular
2439221996,place,village,regular
2439221997,name,牛山村,regular
2439221997,place,village,regular
2439221998,name,白湖村,regular
2439221998,place,village,regular
2439221999,name,罗立村,regular
2439221999,place,village,regular
2439222000,name,联益村,regular
2439222000,place,village,regular
2439222002,name,蔡王村,regular
2439222002,place,village,regular
2439222003,name,青山村,regular
2439222003,place,village,regular
2442851843,name,桃花园,regular
2442851843,en,Sakura Garden,name
2442851843,tourism,attraction,regular
2442852468,amenity,parking_space,regular
2442852532,amenity,toilets,regular
2442852541,amenity,toilets,regular
2442852556,name,楚凤,regular
2442852556,tourism,attraction,regular
2442852557,name,楚城,regular
2442852557,tourism,attraction,regular
2442852558,name,楚市,regular
2442852558,tourism,attraction,regular
2442852559,name,碧波宾馆,regular
2442852559,tourism,motel,regular
2445406198,name,张之洞路千家街站,regular
2445406198,highway,bus_stop,regular
2445420298,name,武金堤公路上堤前街站,regular
2445420298,highway,bus_stop,regular
2445420299,name,武金堤公路上堤前街站,regular
2445420299,highway,bus_stop,regular
2445420300,name,武金堤公路下堤前街站,regular
2445420300,highway,bus_stop,regular
2445420301,name,武金堤公路下堤前街站,regular
2445420301,highway,bus_stop,regular
2445420302,name,武金堤公路八坦路站,regular
2445420302,highway,bus_stop,regular
2445420303,name,武金堤公路八坦路站,regular
2445420303,highway,bus_stop,regular
2445420304,name,武金堤公路八铺街站,regular
2445420304,highway,bus_stop,regular
2445420305,name,武金堤公路八铺街站,regular
2445420305,highway,bus_stop,regular
2445420306,name,武金堤公路四坦路站,regular
2445420306,highway,bus_stop,regular
2445420307,name,武金堤公路四坦路站,regular
2445420307,highway,bus_stop,regular
2445420308,name,武金堤公路堤东街站,regular
2445420308,highway,bus_stop,regular
2445420309,name,武金堤公路堤东街站,regular
2445420309,highway,bus_stop,regular
2445420310,name,武金堤公路堤后街站,regular
2445420310,highway,bus_stop,regular
2445420311,name,武金堤公路堤后街站,regular
2445420311,highway,bus_stop,regular
2445420312,name,武金堤公路武泰闸站,regular
2445420312,highway,bus_stop,regular
2445420313,name,武金堤公路武泰闸站,regular
2445420313,highway,bus_stop,regular
2445420314,name,武金堤公路毛家巷站,regular
2445420314,highway,bus_stop,regular
2445420315,name,武金堤公路毛家巷站,regular
2445420315,highway,bus_stop,regular
2445420316,name,武金堤公路涂家巷站,regular
2445420316,highway,bus_stop,regular
2445420317,name,武金堤公路涂家巷站,regular
2445420317,highway,bus_stop,regular
2445420319,highway,traffic_signals,regular
2446633699,name,中大长江紫都站,regular
2446633699,highway,bus_stop,regular
2446633700,name,中大长江紫都站,regular
2446633700,highway,bus_stop,regular
2446633701,name,八铺围堤八铺街站,regular
2446633701,highway,bus_stop,regular
2446633702,name,八铺围堤八铺街站,regular
2446633702,highway,bus_stop,regular
2446633703,name,公平路站,regular
2446633703,highway,bus_stop,regular
2446633704,name,公平路站,regular
2446633704,highway,bus_stop,regular
2446633705,name,公正路余家湖村站,regular
2446633705,highway,bus_stop,regular
2446633706,name,公正路余家湖村站,regular
2446633706,highway,bus_stop,regular
2446633707,name,公正路省图书馆站,regular
2446633707,highway,bus_stop,regular
2446633708,name,公正路省图书馆站,regular
2446633708,highway,bus_stop,regular
2446633709,name,公正路省广电中心站,regular
2446633709,highway,bus_stop,regular
2446633710,name,公正路省广电中心站,regular
2446633710,highway,bus_stop,regular
2446633711,name,公正路紫沙路站,regular
2446633711,highway,bus_stop,regular
2446633712,name,公正路紫沙路站,regular
2446633712,highway,bus_stop,regular
2446633713,name,公正路高王村站,regular
2446633713,highway,bus_stop,regular
2446633714,name,公正路高王村站,regular
2446633714,highway,bus_stop,regular
2446633755,railway,level_crossing,regular
2446633756,railway,level_crossing,regular
2446633757,railway,level_crossing,regular
2446646216,name,南湖大道南湖桥站,regular
2446646216,highway,bus_stop,regular
2446646217,name,南湖大道澜花语岸站,regular
2446646217,highway,bus_stop,regular
2446646220,name,南湖大道澜花语岸站,regular
2446646220,highway,bus_stop,regular
2446646223,name,南湖大道绣球山站,regular
2446646223,highway,bus_stop,regular
2446646224,name,南湖大道绣球山站,regular
2446646224,highway,bus_stop,regular
2446646225,name,南湖大道翠竹路站,regular
2446646225,highway,bus_stop,regular
2446646226,name,大学园路南泥湾站,regular
2446646226,highway,bus_stop,regular
2446646227,name,大学园路南泥湾站,regular
2446646227,highway,bus_stop,regular
2446646228,name,大学园路庙山站,regular
2446646228,highway,bus_stop,regular
2446646229,name,大学园路庙山站,regular
2446646229,highway,bus_stop,regular
2446646230,name,大学园路长城园二路站,regular
2446646230,highway,bus_stop,regular
2446646231,name,大学园路长城园二路站,regular
2446646231,highway,bus_stop,regular
2446646232,name,平安路井岗八村站,regular
2446646232,highway,bus_stop,regular
2446646233,name,平安路井岗八村站,regular
2446646233,highway,bus_stop,regular
2446646234,name,恒安路祥和苑站,regular
2446646234,highway,bus_stop,regular
2446646235,name,恒安路祥和苑站,regular
2446646235,highway,bus_stop,regular
2446646236,name,恒安路雅安街站,regular
2446646236,highway,bus_stop,regular
2446646237,name,恒安路雅安街站,regular
2446646237,highway,bus_stop,regular
2446646238,name,民族大道大学园南路站,regular
2446646238,highway,bus_stop,regular
2446646239,name,民族大道大学园南路站,regular
2446646239,highway,bus_stop,regular
2446646240,name,民族大道枫叶学校站,regular
2446646240,highway,bus_stop,regular
2446646241,name,民族大道枫叶学校站,regular
2446646241,highway,bus_stop,regular
2446646242,name,玉龙岛民族大道口站,regular
2446646242,highway,bus_stop,regular
2446646243,name,玉龙岛民族大道口站,regular
2446646243,highway,bus_stop,regular
2446646244,name,玉龙岛花园站,regular
2446646244,highway,bus_stop,regular
2446646245,name,玉龙岛花园站,regular
2446646245,highway,bus_stop,regular
2446657793,name,中山大道五马路站,regular
2446657793,highway,bus_stop,regular
2446657794,name,中山大道宝善街站,regular
2446657794,highway,bus_stop,regular
2446657795,name,书城路出版城站,regular
2446657795,highway,bus_stop,regular
2446657796,name,书城路出版城站,regular
2446657796,highway,bus_stop,regular
2446657797,name,书城路北港春苑站,regular
2446657797,highway,bus_stop,regular
2446657798,name,书城路北港春苑站,regular
2446657798,highway,bus_stop,regular
2446657799,name,书城路南湖大道站,regular
2446657799,highway,bus_stop,regular
2446657800,name,书城路南湖大道站,regular
2446657800,highway,bus_stop,regular
2446657801,name,书城路大华社区站,regular
2446657801,highway,bus_stop,regular
2446657802,name,书城路大华社区站,regular
2446657802,highway,bus_stop,regular
2446657803,name,书城路文治街站,regular
2446657803,highway,bus_stop,regular
2446657804,name,书城路文治街站,regular
2446657804,highway,bus_stop,regular
2446657805,name,书城路文祥路站,regular
2446657805,highway,bus_stop,regular
2446657806,name,书城路文祥路站,regular
2446657806,highway,bus_stop,regular
2446657807,name,京汉大道友谊路站,regular
2446657807,highway,bus_stop,regular
2446657808,name,友谊路中山大道口站,regular
2446657808,highway,bus_stop,regular
2446657809,name,学院路周家湾站,regular
2446657809,highway,bus_stop,regular
2446657810,name,学院路周家湾站,regular
2446657810,highway,bus_stop,regular
2446657811,name,学院路狮子山站,regular
2446657811,highway,bus_stop,regular
2446657812,name,学院路狮子山站,regular
2446657812,highway,bus_stop,regular
2446657813,name,文昌街金地格林小城站,regular
2446657813,highway,bus_stop,regular
2446657814,name,文昌街金地格林小城站,regular
2446657814,highway,bus_stop,regular
2446657815,name,文馨街书城路口站,regular
2446657815,highway,bus_stop,regular
2446657816,name,文馨街书城路口站,regular
2446657816,highway,bus_stop,regular
2446657817,name,武胜路家乐福站,regular
2446657817,highway,bus_stop,regular
2446657818,name,武胜路江汉一桥站,regular
2446657818,highway,bus_stop,regular
2446661079,name,东一路八一路口站,regular
2446661079,highway,bus_stop,regular
2446661080,name,东一路八一路口站,regular
2446661080,highway,bus_stop,regular
2446661081,name,东一路洪山路口站,regular
2446661081,highway,bus_stop,regular
2446661082,name,东一路洪山路口站,regular
2446661082,highway,bus_stop,regular
2446661083,name,洪山路站,regular
2446661083,highway,bus_stop,regular
2446661084,name,洪山路站,regular
2446661084,highway,bus_stop,regular
2446664677,name,巡司河路新桥站,regular
2446664677,highway,bus_stop,regular
2446664678,name,巡司河路新桥站,regular
2446664678,highway,bus_stop,regular
2446664679,name,巡司河路武泰闸站,regular
2446664679,highway,bus_stop,regular
2446664680,name,巡司河路武泰闸站,regular
2446664680,highway,bus_stop,regular
2446664681,name,瑞安街松涛苑站,regular
2446664681,highway,bus_stop,regular
2446664682,name,粮道街司门口站,regular
2446664682,highway,bus_stop,regular
2446664683,name,粮道街怡博苑站,regular
2446664683,highway,bus_stop,regular
2446664684,name,粮道街文华中学站,regular
2446664684,highway,bus_stop,regular
2446664685,name,粮道街胭脂路站,regular
2446664685,highway,bus_stop,regular
2446664687,name,雅安街平安路站,regular
2446664687,highway,bus_stop,regular
2446664688,name,雅安街松涛苑南门站,regular
2446664688,highway,bus_stop,regular
2446691097,name,武昌区民政局,regular
2446691097,amenity,public_building,regular
2446691098,name,武汉博仕肛肠医院,regular
2446691098,amenity,hospital,regular
2446691192,railway,subway_entrance,regular
2446691291,railway,subway_entrance,regular
2446691451,railway,subway_entrance,regular
2446691456,railway,subway_entrance,regular
2446691485,railway,subway_entrance,regular
2464895659,name,Starbucks Coffee,regular
2464895659,amenity,restaurant,regular
2466036361,name,Feeling,regular
2466036361,amenity,pub,regular
2477288345,name,东港村,regular
2477288345,place,village,regular
2477288346,name,山湖村,regular
2477288346,place,village,regular
2477288347,name,沿江村,regular
2477288347,place,village,regular
2477288348,name,清丰村,regular
2477288348,place,village,regular
2477288349,name,白浒村,regular
2477288349,place,village,regular
2477288350,name,红光村,regular
2477288350,place,village,regular
2478523674,highway,crossing,regular
2481290613,name,3s雕像（空中之舞）,regular
2481290613,tourism,artwork,regular
2481908762,name,武汉理工大学校报编辑部,regular
2481908762,office,yes,regular
2481935028,name,卓刀泉寺,regular
2481935028,amenity,place_of_worship,regular
2481935028,en,Zhuodaoquan Temple,name
2481935028,religion,buddhist,regular
2483102467,barrier,toll_booth,regular
2483102470,barrier,toll_booth,regular
2483137389,name,地下停车场入口,regular
2483137389,amenity,parking,regular
2483137389,parking,underground,regular
2483137390,name,地下停车场入口,regular
2483137390,amenity,parking,regular
2483137390,parking,underground,regular
2483137391,name,地下停车场入口,regular
2483137391,amenity,parking,regular
2483137391,parking,underground,regular
2483137392,name,地下停车场入口,regular
2483137392,amenity,parking,regular
2483137392,parking,underground,regular
2485874024,gauge,1435,regular
2485874024,electrified,contact_line,regular
2486490617,name,金融港四路金融港中路站,regular
2486490617,highway,bus_stop,regular
2486490617,shelter,no,regular
2486490618,name,金融港四路金融港中路站,regular
2486490618,highway,bus_stop,regular
2486490619,name,金融港四路大舒村站,regular
2486490619,highway,bus_stop,regular
2486490619,shelter,no,regular
2486490620,name,金融港四路大舒村站,regular
2486490620,highway,bus_stop,regular
2486490620,shelter,no,regular
2486503217,name,光谷一路流芳园南路站,regular
2486503217,highway,bus_stop,regular
2486503218,name,光谷一路流芳园南路站,regular
2486503218,highway,bus_stop,regular
2486503219,name,关南路关南一路站,regular
2486503219,highway,bus_stop,regular
2486503220,name,关南路关南一路站,regular
2486503220,highway,bus_stop,regular
2486503221,name,民族大道当代学生公寓站,regular
2486503221,highway,bus_stop,regular
2486503222,name,民族大道当代学生公寓站,regular
2486503222,highway,bus_stop,regular
2486503225,name,软件园中路站,regular
2486503225,highway,bus_stop,regular
2486503226,name,软件园中路站,regular
2486503226,highway,bus_stop,regular
2488967287,name,光谷一路康魅路站,regular
2488967287,highway,bus_stop,regular
2488967288,name,光谷一路康魅路站,regular
2488967288,highway,bus_stop,regular
2488967289,name,光谷一路梁山头社区站,regular
2488967289,highway,bus_stop,regular
2488967290,name,光谷一路梁山头社区站,regular
2488967290,highway,bus_stop,regular
2488967291,name,梁山头路光谷二中站,regular
2488967291,highway,bus_stop,regular
2488967292,name,梁山头路流芳消防中队站,regular
2488967292,highway,bus_stop,regular
2489563934,name,Overseas Talent Building,regular
2489563934,zh,海外人才大厦,name
2492403981,name,汉口,regular
2492403981,en,Hankou,name
2492403981,public_transport,station,regular
2492403981,railway,station,regular
2492403981,wikidata,Q1010546,regular
2492403981,wikipedia,en:Hankou Railway Station,regular
2523922005,name,? - Food on piers in a lotus pond,regular
2523922005,amenity,restaurant,regular
2523922005,cuisine,asian,regular
2523922012,name,Hubu Alley - Chinese Breakfast Snacks,regular
2523922012,tourism,attraction,regular
2532266847,name,中国银行,regular
2532266847,amenity,bank,regular
2532266847,operator,中国银行中南财经政法大学支行,regular
2539553663,name,武昌东,regular
2539553663,railway,station,regular
2539559582,name,楠栂庙,regular
2539559582,railway,station,regular
2565715629,power,tower,regular
2565715630,power,tower,regular
2565715633,power,tower,regular
2565715638,power,tower,regular
2565715639,power,tower,regular
2565715640,power,tower,regular
2565715641,power,tower,regular
2565715642,power,tower,regular
2565715643,power,tower,regular
2565715644,power,tower,regular
2565715645,power,tower,regular
2565715646,power,tower,regular
2565715647,power,tower,regular
2565715649,power,tower,regular
2565715650,power,tower,regular
2565715651,power,tower,regular
2565715652,power,tower,regular
2565715653,power,tower,regular
2565715654,power,tower,regular
2565715655,power,tower,regular
2565715656,power,tower,regular
2565715657,power,tower,regular
2565715658,power,tower,regular
2565715659,power,tower,regular
2565715660,power,tower,regular
2565715661,power,tower,regular
2565715662,power,tower,regular
2565715663,power,tower,regular
2565715665,power,tower,regular
2565715666,power,tower,regular
2565715667,power,tower,regular
2565715668,power,tower,regular
2565715669,power,tower,regular
2565715670,power,tower,regular
2565715671,power,tower,regular
2565715672,power,tower,regular
2565715673,power,tower,regular
2565715674,power,tower,regular
2565715675,power,tower,regular
2565715676,power,tower,regular
2565715677,power,tower,regular
2565715678,power,tower,regular
2565715679,power,tower,regular
2565715680,power,tower,regular
2565715681,power,tower,regular
2565715682,power,tower,regular
2565715683,power,tower,regular
2565715684,power,tower,regular
2565715685,power,tower,regular
2565715686,power,tower,regular
2565715686,source,Bing,regular
2565715687,power,tower,regular
2566853043,power,tower,regular
2566853046,power,tower,regular
2566853082,power,tower,regular
2566853085,power,tower,regular
2566853088,power,tower,regular
2566853091,power,tower,regular
2566853093,power,tower,regular
2566853096,power,tower,regular
2566853098,power,tower,regular
2566853107,power,tower,regular
2566853110,power,tower,regular
2566853113,power,tower,regular
2566853115,power,tower,regular
2566853118,power,tower,regular
2566853121,power,tower,regular
2566853123,power,tower,regular
2566853128,power,tower,regular
2566853131,power,tower,regular
2566853134,power,tower,regular
2566853137,power,tower,regular
2566853140,power,tower,regular
2566853142,power,tower,regular
2566853145,power,tower,regular
2566853147,man_made,chimney,regular
2566853150,power,tower,regular
2566853153,power,tower,regular
2566853155,power,tower,regular
2566853158,man_made,chimney,regular
2566853161,power,tower,regular
2566853164,power,tower,regular
2566853167,power,tower,regular
2566932143,power,tower,regular
2566932143,source,Bing,regular
2566932145,power,tower,regular
2566932150,power,tower,regular
2566932151,power,tower,regular
2566932152,power,tower,regular
2566932153,power,tower,regular
2566932154,power,tower,regular
2566932155,power,tower,regular
2566932157,power,tower,regular
2566932159,power,tower,regular
2566932161,power,tower,regular
2566932163,power,tower,regular
2566932166,power,tower,regular
2566932169,power,tower,regular
2566932171,power,tower,regular
2566932173,power,tower,regular
2566932176,power,tower,regular
2566932178,power,tower,regular
2566932181,power,tower,regular
2566932184,power,tower,regular
2566932186,power,tower,regular
2566932189,power,tower,regular
2566932192,power,tower,regular
2566932194,power,tower,regular
2566932197,power,tower,regular
2566932199,power,tower,regular
2566932202,power,tower,regular
2566932205,power,tower,regular
2566932212,power,tower,regular
2566932214,power,tower,regular
2566932216,power,tower,regular
2567328537,power,tower,regular
2567328538,power,tower,regular
2567328539,power,tower,regular
2567328540,power,tower,regular
2567328543,power,tower,regular
2567328544,power,tower,regular
2567328545,power,tower,regular
2567328547,power,tower,regular
2567328548,power,tower,regular
2567328549,power,tower,regular
2567328552,power,tower,regular
2567328554,power,tower,regular
2567328555,power,tower,regular
2567328556,power,tower,regular
2567328558,power,tower,regular
2567328564,power,tower,regular
2567328566,power,tower,regular
2567328567,power,tower,regular
2567328568,power,tower,regular
2567328569,power,tower,regular
2567328570,power,tower,regular
2567328571,power,tower,regular
2567328572,power,tower,regular
2567328575,power,tower,regular
2567328577,power,tower,regular
2567328578,power,tower,regular
2567328580,power,tower,regular
2567328581,power,tower,regular
2567328582,power,tower,regular
2567328583,power,tower,regular
2567328584,power,tower,regular
2567328589,power,tower,regular
2567328590,power,tower,regular
2567328591,power,tower,regular
2567328592,power,tower,regular
2567328594,power,tower,regular
2567328596,power,tower,regular
2567328597,power,tower,regular
2567328599,power,tower,regular
2567328600,power,tower,regular
2567328601,power,tower,regular
2567328602,power,tower,regular
2567328603,power,tower,regular
2567328605,power,tower,regular
2567328606,power,tower,regular
2567328607,power,tower,regular
2567328608,power,tower,regular
2567328611,power,tower,regular
2567328612,power,tower,regular
2567328613,power,tower,regular
2567328614,power,tower,regular
2567328616,power,tower,regular
2567328620,power,tower,regular
2567328621,power,tower,regular
2567328622,power,tower,regular
2567328623,power,tower,regular
2567328624,power,tower,regular
2567328625,power,tower,regular
2567328626,power,tower,regular
2567328627,power,tower,regular
2567328630,power,tower,regular
2567328631,power,tower,regular
2567328632,power,tower,regular
2567784494,power,tower,regular
2567784495,power,tower,regular
2567784496,power,tower,regular
2567784497,power,tower,regular
2567784498,power,tower,regular
2567784499,power,tower,regular
2567784500,power,tower,regular
2567784501,power,tower,regular
2567784502,power,tower,regular
2567784503,power,tower,regular
2567784504,power,tower,regular
2567784505,power,tower,regular
2567784506,power,tower,regular
2567784507,power,tower,regular
2567784508,power,tower,regular
2567815569,power,tower,regular
2567815570,power,tower,regular
2567815574,power,tower,regular
2567815575,power,tower,regular
2567815581,power,tower,regular
2567815582,power,tower,regular
2567815583,power,tower,regular
2567815584,power,tower,regular
2567815585,power,tower,regular
2567815590,power,tower,regular
2567815591,power,tower,regular
2567815592,power,tower,regular
2567815594,power,tower,regular
2567815596,power,tower,regular
2567815597,power,tower,regular
2567815598,power,tower,regular
2567815600,power,tower,regular
2567815601,power,tower,regular
2567815602,power,tower,regular
2567867059,power,tower,regular
2567867060,power,tower,regular
2567867067,power,tower,regular
2567867069,power,tower,regular
2567867071,power,tower,regular
2567872566,power,tower,regular
2567872567,power,tower,regular
2567872568,power,tower,regular
2567872569,power,tower,regular
2567872570,power,tower,regular
2567872571,power,tower,regular
2567872572,power,tower,regular
2567872573,power,tower,regular
2567872574,power,tower,regular
2567872575,power,tower,regular
2567872576,power,tower,regular
2567872577,power,tower,regular
2567872578,power,tower,regular
2567872579,power,tower,regular
2567872580,power,tower,regular
2567872581,power,tower,regular
2567872582,power,tower,regular
2567872583,power,tower,regular
2567872584,power,tower,regular
2567872585,power,tower,regular
2567872586,power,tower,regular
2567876326,power,tower,regular
2567876326,source,Bing,regular
2567876335,power,tower,regular
2567876337,power,tower,regular
2567893793,power,tower,regular
2567893794,power,tower,regular
2567893795,power,tower,regular
2567893796,power,tower,regular
2567893797,power,tower,regular
2567893798,power,tower,regular
2567893801,power,tower,regular
2567893803,power,tower,regular
2567893805,power,tower,regular
2567893807,power,tower,regular
2567893809,power,tower,regular
2567893811,power,tower,regular
2567893813,power,tower,regular
2567893814,power,tower,regular
2567893816,power,tower,regular
2567893818,power,tower,regular
2567893820,power,tower,regular
2567893821,power,tower,regular
2567893823,power,tower,regular
2567893824,power,tower,regular
2567893825,power,tower,regular
2567893826,power,tower,regular
2567893827,power,tower,regular
2567893828,power,tower,regular
2567893829,power,tower,regular
2567893830,power,tower,regular
2567893831,power,tower,regular
2567893832,power,tower,regular
2567893833,power,tower,regular
2567893834,power,tower,regular
2567893835,power,tower,regular
